plate_deck_loc,well,sample_id,name,volume,composition,recipe,order_mixing
10,E4,52,bsa_peg_ProArgGlu_x020800_variation_001,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 2.0, 'Arginine': 8.0, 'Glutamic_acid': 0.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 0.3, 'Arginine': 1.2, 'Glutamic_acid': 0.0, 'water': 63.02395209580838}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,E5,53,bsa_peg_ProArgGlu_x020800_variation_002,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 4.0, 'Arginine': 16.0, 'Glutamic_acid': 0.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 0.6, 'Arginine': 2.4, 'Glutamic_acid': 0.0, 'water': 61.52395209580838}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,E6,54,bsa_peg_ProArgGlu_x020800_variation_003,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 6.0, 'Arginine': 24.0, 'Glutamic_acid': 0.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 0.9, 'Arginine': 3.6, 'Glutamic_acid': 0.0, 'water': 60.02395209580838}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,E7,55,bsa_peg_ProArgGlu_x020800_variation_004,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 10.0, 'Arginine': 40.0, 'Glutamic_acid': 0.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 1.5, 'Arginine': 6.0, 'Glutamic_acid': 0.0, 'water': 57.02395209580838}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,E8,56,bsa_peg_ProArgGlu_x040006_variation_000,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 0.0, 'Arginine': 0.0, 'Glutamic_acid': 0.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 0.0, 'Arginine': 0.0, 'Glutamic_acid': 0.0, 'water': 64.52395209580838}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,E9,57,bsa_peg_ProArgGlu_x040006_variation_001,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 4.0, 'Arginine': 0.0, 'Glutamic_acid': 6.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 0.6, 'Arginine': 0.0, 'Glutamic_acid': 13.636363636363637, 'water': 50.28758845944475}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,E10,58,bsa_peg_ProArgGlu_x040006_variation_002,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 8.0, 'Arginine': 0.0, 'Glutamic_acid': 12.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 1.2, 'Arginine': 0.0, 'Glutamic_acid': 27.272727272727273, 'water': 36.0512248230811}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,E11,59,bsa_peg_ProArgGlu_x040006_variation_003,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 12.0, 'Arginine': 0.0, 'Glutamic_acid': 18.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 1.8, 'Arginine': 0.0, 'Glutamic_acid': 40.90909090909091, 'water': 21.81486118671748}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,E12,60,bsa_peg_ProArgGlu_x040006_variation_004,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 20.0, 'Arginine': 0.0, 'Glutamic_acid': 30.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 3.0, 'Arginine': 0.0, 'Glutamic_acid': 68.18181818181819, 'water': -6.65786608600979}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,F1,61,bsa_peg_ProArgGlu_x040204_variation_000,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 0.0, 'Arginine': 0.0, 'Glutamic_acid': 0.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 0.0, 'Arginine': 0.0, 'Glutamic_acid': 0.0, 'water': 64.52395209580838}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,F2,62,bsa_peg_ProArgGlu_x040204_variation_001,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 4.0, 'Arginine': 2.0, 'Glutamic_acid': 4.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 0.6, 'Arginine': 0.3, 'Glutamic_acid': 9.090909090909092, 'water': 54.5330430048993}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,F3,63,bsa_peg_ProArgGlu_x040204_variation_002,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 8.0, 'Arginine': 4.0, 'Glutamic_acid': 8.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 1.2, 'Arginine': 0.6, 'Glutamic_acid': 18.181818181818183, 'water': 44.5421339139902}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,F4,64,bsa_peg_ProArgGlu_x040204_variation_003,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 12.0, 'Arginine': 6.0, 'Glutamic_acid': 12.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 1.8, 'Arginine': 0.9, 'Glutamic_acid': 27.272727272727273, 'water': 34.5512248230811}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,F5,65,bsa_peg_ProArgGlu_x040204_variation_004,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 20.0, 'Arginine': 10.0, 'Glutamic_acid': 20.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 3.0, 'Arginine': 1.5, 'Glutamic_acid': 45.45454545454545, 'water': 14.56940664126293}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,F6,66,bsa_peg_ProArgGlu_x040402_variation_000,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 0.0, 'Arginine': 0.0, 'Glutamic_acid': 0.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 0.0, 'Arginine': 0.0, 'Glutamic_acid': 0.0, 'water': 64.52395209580838}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,F7,67,bsa_peg_ProArgGlu_x040402_variation_001,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 4.0, 'Arginine': 4.0, 'Glutamic_acid': 2.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 0.6, 'Arginine': 0.6, 'Glutamic_acid': 4.545454545454546, 'water': 58.77849755035385}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,F8,68,bsa_peg_ProArgGlu_x040402_variation_002,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 8.0, 'Arginine': 8.0, 'Glutamic_acid': 4.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 1.2, 'Arginine': 1.2, 'Glutamic_acid': 9.090909090909092, 'water': 53.033043004899284}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,F9,69,bsa_peg_ProArgGlu_x040402_variation_003,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 12.0, 'Arginine': 12.0, 'Glutamic_acid': 6.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 1.8, 'Arginine': 1.8, 'Glutamic_acid': 13.636363636363637, 'water': 47.28758845944475}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,F10,70,bsa_peg_ProArgGlu_x040402_variation_004,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 20.0, 'Arginine': 20.0, 'Glutamic_acid': 10.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 3.0, 'Arginine': 3.0, 'Glutamic_acid': 22.727272727272727, 'water': 35.79667936853565}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,F11,71,bsa_peg_ProArgGlu_x040600_variation_000,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 0.0, 'Arginine': 0.0, 'Glutamic_acid': 0.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 0.0, 'Arginine': 0.0, 'Glutamic_acid': 0.0, 'water': 64.52395209580838}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,F12,72,bsa_peg_ProArgGlu_x040600_variation_001,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 4.0, 'Arginine': 6.0, 'Glutamic_acid': 0.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 0.6, 'Arginine': 0.9, 'Glutamic_acid': 0.0, 'water': 63.02395209580838}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,G1,73,bsa_peg_ProArgGlu_x040600_variation_002,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 8.0, 'Arginine': 12.0, 'Glutamic_acid': 0.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 1.2, 'Arginine': 1.8, 'Glutamic_acid': 0.0, 'water': 61.52395209580838}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,G2,74,bsa_peg_ProArgGlu_x040600_variation_003,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 12.0, 'Arginine': 18.0, 'Glutamic_acid': 0.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 1.8, 'Arginine': 2.7, 'Glutamic_acid': 0.0, 'water': 60.02395209580838}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,G3,75,bsa_peg_ProArgGlu_x040600_variation_004,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 20.0, 'Arginine': 30.0, 'Glutamic_acid': 0.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 3.0, 'Arginine': 4.5, 'Glutamic_acid': 0.0, 'water': 57.02395209580838}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,G4,76,bsa_peg_ProArgGlu_x060004_variation_000,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 0.0, 'Arginine': 0.0, 'Glutamic_acid': 0.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 0.0, 'Arginine': 0.0, 'Glutamic_acid': 0.0, 'water': 64.52395209580838}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,G5,77,bsa_peg_ProArgGlu_x060004_variation_001,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 6.0, 'Arginine': 0.0, 'Glutamic_acid': 4.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 0.9, 'Arginine': 0.0, 'Glutamic_acid': 9.090909090909092, 'water': 54.533043004899284}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,G6,78,bsa_peg_ProArgGlu_x060004_variation_002,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 12.0, 'Arginine': 0.0, 'Glutamic_acid': 8.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 1.8, 'Arginine': 0.0, 'Glutamic_acid': 18.181818181818183, 'water': 44.5421339139902}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,G7,79,bsa_peg_ProArgGlu_x060004_variation_003,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 18.0, 'Arginine': 0.0, 'Glutamic_acid': 12.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 2.7, 'Arginine': 0.0, 'Glutamic_acid': 27.272727272727273, 'water': 34.5512248230811}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,G8,80,bsa_peg_ProArgGlu_x060004_variation_004,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 30.0, 'Arginine': 0.0, 'Glutamic_acid': 20.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 4.5, 'Arginine': 0.0, 'Glutamic_acid': 45.45454545454545, 'water': 14.56940664126293}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,G9,81,bsa_peg_ProArgGlu_x060202_variation_000,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 0.0, 'Arginine': 0.0, 'Glutamic_acid': 0.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 0.0, 'Arginine': 0.0, 'Glutamic_acid': 0.0, 'water': 64.52395209580838}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,G10,82,bsa_peg_ProArgGlu_x060202_variation_001,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 6.0, 'Arginine': 2.0, 'Glutamic_acid': 2.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 0.9, 'Arginine': 0.3, 'Glutamic_acid': 4.545454545454546, 'water': 58.77849755035383}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,G11,83,bsa_peg_ProArgGlu_x060202_variation_002,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 12.0, 'Arginine': 4.0, 'Glutamic_acid': 4.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 1.8, 'Arginine': 0.6, 'Glutamic_acid': 9.090909090909092, 'water': 53.0330430048993}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,G12,84,bsa_peg_ProArgGlu_x060202_variation_003,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 18.0, 'Arginine': 6.0, 'Glutamic_acid': 6.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 2.7, 'Arginine': 0.9, 'Glutamic_acid': 13.636363636363637, 'water': 47.287588459444734}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,H1,85,bsa_peg_ProArgGlu_x060202_variation_004,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 30.0, 'Arginine': 10.0, 'Glutamic_acid': 10.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 4.5, 'Arginine': 1.5, 'Glutamic_acid': 22.727272727272727, 'water': 35.79667936853565}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,H2,86,bsa_peg_ProArgGlu_x060400_variation_000,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 0.0, 'Arginine': 0.0, 'Glutamic_acid': 0.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 0.0, 'Arginine': 0.0, 'Glutamic_acid': 0.0, 'water': 64.52395209580838}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,H3,87,bsa_peg_ProArgGlu_x060400_variation_001,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 6.0, 'Arginine': 4.0, 'Glutamic_acid': 0.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 0.9, 'Arginine': 0.6, 'Glutamic_acid': 0.0, 'water': 63.02395209580838}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,H4,88,bsa_peg_ProArgGlu_x060400_variation_002,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 12.0, 'Arginine': 8.0, 'Glutamic_acid': 0.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 1.8, 'Arginine': 1.2, 'Glutamic_acid': 0.0, 'water': 61.52395209580838}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,H5,89,bsa_peg_ProArgGlu_x060400_variation_003,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 18.0, 'Arginine': 12.0, 'Glutamic_acid': 0.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 2.7, 'Arginine': 1.8, 'Glutamic_acid': 0.0, 'water': 60.02395209580838}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,H6,90,bsa_peg_ProArgGlu_x060400_variation_004,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 30.0, 'Arginine': 20.0, 'Glutamic_acid': 0.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 4.5, 'Arginine': 3.0, 'Glutamic_acid': 0.0, 'water': 57.02395209580838}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,H7,91,bsa_peg_ProArgGlu_x080002_variation_000,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 0.0, 'Arginine': 0.0, 'Glutamic_acid': 0.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 0.0, 'Arginine': 0.0, 'Glutamic_acid': 0.0, 'water': 64.52395209580838}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,H8,92,bsa_peg_ProArgGlu_x080002_variation_001,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 8.0, 'Arginine': 0.0, 'Glutamic_acid': 2.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 1.2, 'Arginine': 0.0, 'Glutamic_acid': 4.545454545454546, 'water': 58.77849755035383}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,H9,93,bsa_peg_ProArgGlu_x080002_variation_002,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 16.0, 'Arginine': 0.0, 'Glutamic_acid': 4.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 2.4, 'Arginine': 0.0, 'Glutamic_acid': 9.090909090909092, 'water': 53.033043004899284}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,H10,94,bsa_peg_ProArgGlu_x080002_variation_003,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 24.0, 'Arginine': 0.0, 'Glutamic_acid': 6.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 3.6, 'Arginine': 0.0, 'Glutamic_acid': 13.636363636363637, 'water': 47.28758845944475}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,H11,95,bsa_peg_ProArgGlu_x080002_variation_004,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 40.0, 'Arginine': 0.0, 'Glutamic_acid': 10.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 6.0, 'Arginine': 0.0, 'Glutamic_acid': 22.727272727272727, 'water': 35.79667936853565}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
10,H12,96,bsa_peg_ProArgGlu_x080200_variation_000,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 0.0, 'Arginine': 0.0, 'Glutamic_acid': 0.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 0.0, 'Arginine': 0.0, 'Glutamic_acid': 0.0, 'water': 64.52395209580838}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
11,A1,97,bsa_peg_ProArgGlu_x080200_variation_001,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 8.0, 'Arginine': 2.0, 'Glutamic_acid': 0.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 1.2, 'Arginine': 0.3, 'Glutamic_acid': 0.0, 'water': 63.02395209580838}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
11,A2,98,bsa_peg_ProArgGlu_x080200_variation_002,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 16.0, 'Arginine': 4.0, 'Glutamic_acid': 0.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 2.4, 'Arginine': 0.6, 'Glutamic_acid': 0.0, 'water': 61.52395209580838}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
11,A3,99,bsa_peg_ProArgGlu_x080200_variation_003,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 24.0, 'Arginine': 6.0, 'Glutamic_acid': 0.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 3.6, 'Arginine': 0.9, 'Glutamic_acid': 0.0, 'water': 60.02395209580838}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
11,A4,100,bsa_peg_ProArgGlu_x080200_variation_004,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 40.0, 'Arginine': 10.0, 'Glutamic_acid': 0.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 6.0, 'Arginine': 1.5, 'Glutamic_acid': 0.0, 'water': 57.02395209580838}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
11,A5,101,bsa_peg_ProArgGlu_x100000_variation_000,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 0.0, 'Arginine': 0.0, 'Glutamic_acid': 0.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 0.0, 'Arginine': 0.0, 'Glutamic_acid': 0.0, 'water': 64.52395209580838}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
11,A6,102,bsa_peg_ProArgGlu_x100000_variation_001,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 10.0, 'Arginine': 0.0, 'Glutamic_acid': 0.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 1.5, 'Arginine': 0.0, 'Glutamic_acid': 0.0, 'water': 63.02395209580838}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
11,A7,103,bsa_peg_ProArgGlu_x100000_variation_002,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 20.0, 'Arginine': 0.0, 'Glutamic_acid': 0.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 3.0, 'Arginine': 0.0, 'Glutamic_acid': 0.0, 'water': 61.52395209580838}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
11,A8,104,bsa_peg_ProArgGlu_x100000_variation_003,150,"{'BSA': 46.68, 'PEG': 226.0, 'KP_KCl': 100.0, 'Proline': 30.0, 'Arginine': 0.0, 'Glutamic_acid': 0.0, 'water': 0}","{'BSA': 13.976047904191617, 'PEG': 56.5, 'KP_KCl': 15.0, 'Proline': 4.5, 'Arginine': 0.0, 'Glutamic_acid': 0.0, 'water': 60.02395209580838}","['water', 'KP_KCl', 'Proline', 'Arginine', 'Glutamic_acid', 'BSA', 'PEG']"
